Index,Patch,Oracle,Predicted value
12593,correct/LanguageRepositoryImplTest/01591.java,correct,correct
12594,correct/LanguageServerRegistryImpl/5d6bb.java,correct,correct
12595,correct/LanguageTests/468bf.java,correct,correct
12596,correct/LanguageToolHttpHandler/7be56.java,correct,correct
12597,correct/LanguageToolHttpHandler/c99aa.java,correct,correct
12598,correct/LanguageTypeModelRuleExtractor/b011d.java,correct,correct
12599,correct/LanguageTypeModelRuleExtractor/c3d4f.java,correct,correct
12600,correct/LanguageUtilsTest/858ea.java,correct,correct
12601,correct/LastFMArtistImageUrlLoader/11ee0.java,correct,correct
12602,correct/LastFMArtistThumbnailUrlLoader/11ee0.java,correct,correct
12603,correct/LastLineHashes/8bd70.java,correct,overfitting
12604,correct/LatLongDistanceFilter/73fd2.java,correct,correct
12605,correct/LatencyContainerDeserializer/294b1.java,correct,correct
12606,correct/Launcher/00867.java,correct,correct
12607,correct/Launcher/4329e.java,correct,correct
12608,correct/Launcher/44842.java,correct,correct
12609,correct/Launcher/e4f68.java,correct,correct
12610,correct/LauncherActivity/0d69f.java,correct,correct
12611,correct/LauncherActivity/39107.java,correct,correct
12612,correct/LauncherActivity/4e54d.java,correct,correct
12613,correct/LauncherActivity/ac0d2.java,correct,correct
12614,correct/LauncherActivity/cdb84.java,correct,correct
12615,correct/LauncherActivity/e7f21.java,correct,correct
12616,correct/LauncherAppsService/04086.java,correct,correct
12617,correct/LauncherAppsService/04efe.java,correct,correct
12618,correct/LauncherAppsService/402a3.java,correct,correct
12619,correct/LauncherAppsService/94ae1.java,correct,correct
12620,correct/LauncherAppsService/a871c.java,correct,correct
12621,correct/LayerDrawable/15ce3.java,correct,correct
12622,correct/LayerDrawable/a323e.java,correct,overfitting
12623,correct/LayerPageTest/1e7a1.java,correct,correct
12624,correct/LayeredIcon/e7813.java,correct,correct
12625,correct/Layout/3375c.java,correct,overfitting
12626,correct/Layout/3f4c1.java,correct,overfitting
12627,correct/Layout/448b5.java,correct,overfitting
12628,correct/Layout/562ce.java,correct,correct
12629,correct/Layout/5b65a.java,correct,correct
12630,correct/Layout/69332.java,correct,correct
12631,correct/Layout/70e4d.java,correct,overfitting
12632,correct/Layout/7ae6e.java,correct,overfitting
12633,correct/Layout/8e959.java,correct,overfitting
12634,correct/Layout/96e84.java,correct,overfitting
12635,correct/Layout/9d85c.java,correct,overfitting
12636,correct/Layout/a31be.java,correct,overfitting
12637,correct/Layout/ab98a.java,correct,correct
12638,correct/Layout/b0b70.java,correct,overfitting
12639,correct/Layout/c94a8.java,correct,correct
12640,correct/Layout/cdc0a.java,correct,overfitting
12641,correct/Layout/d82da.java,correct,overfitting
12642,correct/Layout/f0095.java,correct,overfitting
12643,correct/Layout/f0d9a.java,correct,overfitting
12644,correct/Layout/f4570.java,correct,overfitting
12645,correct/Layout/fce27.java,correct,overfitting
12646,correct/LayoutAction/7926b.java,correct,correct
12647,correct/LayoutCacheFilter/5484f.java,correct,correct
12648,correct/LayoutControllerImpl/f6378.java,correct,overfitting
12649,correct/LayoutFriendlyURLLocalServiceImpl/16bb8.java,correct,correct
12650,correct/LayoutGenerator/90360.java,correct,correct
12651,correct/LayoutHelper/bf5d1.java,correct,correct
12652,correct/LayoutImpl/79ccc.java,correct,correct
12653,correct/LayoutImpl/abffa.java,correct,correct
12654,correct/LayoutImpl/d55ba.java,correct,correct
12655,correct/LayoutImpl/fc843.java,correct,correct
12656,correct/LayoutImplTest/7d307.java,correct,correct
12657,correct/LayoutImporter/840b7.java,correct,overfitting
12658,correct/LayoutImporter/9db11.java,correct,correct
12659,correct/LayoutImporter/b42cc.java,correct,correct
12660,correct/LayoutImporter/c6063.java,correct,correct
12661,correct/LayoutImporter/e64e2.java,correct,correct
12662,correct/LayoutLocalServiceHelper/e9d1c.java,correct,correct
12663,correct/LayoutLocalServiceImpl/35b4d.java,correct,correct
12664,correct/LayoutLocalServiceImpl/38c32.java,correct,correct
12665,correct/LayoutLocalServiceImpl/526e4.java,correct,overfitting
12666,correct/LayoutLocalServiceImpl/8c5ac.java,correct,correct
12667,correct/LayoutLocalServiceImpl/9f296.java,correct,correct
12668,correct/LayoutLocalServiceImpl/abffa.java,correct,correct
12669,correct/LayoutLocalServiceImpl/da869.java,correct,correct
12670,correct/LayoutLocalServiceImpl/fbe4e.java,correct,overfitting
12671,correct/LayoutLocalServiceImpl/fc843.java,correct,correct
12672,correct/LayoutLocalServiceStagingAdvice/23f53.java,correct,correct
12673,correct/LayoutPageTemplateServiceImpl/a42b2.java,correct,correct
12674,correct/LayoutRevisionImpl/abffa.java,correct,correct
12675,correct/LayoutRevisionImpl/fc843.java,correct,correct
12676,correct/LayoutRevisionWorkflowDefinitionLinkUpdateHandler/28d60.java,correct,correct
12677,correct/LayoutSceneImpl/9a0d1.java,correct,correct
12678,correct/LayoutSceneImpl/a4e28.java,correct,correct
12679,correct/LayoutSetMobileDeviceRulesFormNavigatorEntry/f39a4.java,correct,correct
12680,correct/LayoutSetPrototypeLocalServiceImpl/abffa.java,correct,correct
12681,correct/LayoutSetPrototypeLocalServiceImpl/fc843.java,correct,correct
12682,correct/LayoutSetPrototypeStagedModelDataHandler/c8c5d.java,correct,correct
12683,correct/LayoutSetStagingHandler/a06cd.java,correct,overfitting
12684,correct/LayoutSetStagingHandler/c2eaf.java,correct,correct
12685,correct/LayoutSitemapURLProvider/0a197.java,correct,correct
12686,correct/LayoutStagedModelDataHandler/abffa.java,correct,correct
12687,correct/LayoutStagedModelDataHandler/fc843.java,correct,correct
12688,correct/LayoutStateCalculateTest/9fe3c.java,correct,correct
12689,correct/LayoutTemplateDeployer/c8c5d.java,correct,correct
12690,correct/LayoutTransition/03b17.java,correct,correct
12691,correct/LayoutTransition/9a034.java,correct,correct
12692,correct/LayoutTransition/d4a69.java,correct,correct
12693,correct/LayoutTypePortletConstants/d1022.java,correct,correct
12694,correct/LayoutTypePortletImpl/125fc.java,correct,correct
12695,correct/LayoutTypePortletImpl/807af.java,correct,correct
12696,correct/LayoutTypePortletImpl/d4b63.java,correct,correct
12697,correct/LayoutWrappingEncoder/b0ede.java,correct,correct
12698,correct/LayoutsAdminDisplayContext/2ac5f.java,correct,correct
12699,correct/LayoutsAdminDisplayContext/51a56.java,correct,correct
12700,correct/LayoutsRemotePublisherMessageListener/b64e0.java,correct,correct
12701,correct/LayoutsTests/11327.java,correct,correct
12702,correct/LayoutsTreeUtil/1a09d.java,correct,correct
12703,correct/LazyClassDescriptor/29048.java,correct,correct
12704,correct/LazyClassDescriptor/dc02b.java,correct,correct
12705,correct/LazyHeadArrayNodeTest/b1c4c.java,correct,correct
12706,correct/LazyInitializationException/e4746.java,correct,correct
12707,correct/LazyMetaPropertyMap/9ecbb.java,correct,correct
12708,correct/LazyReplicatedMap/ef93f.java,correct,correct
12709,correct/LazyToTruffleConverterImpl/1d387.java,correct,correct
12710,correct/LazyType/995a0.java,correct,correct
12711,correct/LazyType/c24ba.java,correct,correct
12712,correct/LdapAuthenticationHandler/2ffe7.java,correct,correct
12713,correct/LdapAuthenticationProviderImpl/e5856.java,correct,correct
12714,correct/LdapCertificateRepo/8418d.java,correct,correct
12715,correct/LdapConnector/64441.java,correct,correct
12716,correct/LdapConsentRepository/0f039.java,correct,correct
12717,correct/LdapExtConfigGui/2d81c.java,correct,correct
12718,correct/LdapGroupProvider/bbb0d.java,correct,correct
12719,correct/LdapRouteTest/0ed95.java,correct,correct
12720,correct/LdapRouteTwoTest/0ed95.java,correct,correct
12721,correct/LdapShaPasswordEncoder/4d306.java,correct,correct
12722,correct/LdapSimbaJdbcTests/80a19.java,correct,correct
12723,correct/LdapUrlInSearchBaseTestCase/07972.java,correct,correct
12724,correct/LdapUrlInSearchBaseTestCase/237aa.java,correct,correct
12725,correct/LdapUserDetailsImpl/0b996.java,correct,correct
12726,correct/LdapUserDetailsManager/c45b4.java,correct,correct
12727,correct/LdapUserProfile/47f96.java,correct,correct
12728,correct/LdapUserProvider/d5022.java,correct,correct
12729,correct/LdapUserSearchSessionFactoryTests/e7b33.java,correct,correct
12730,correct/LdapVCardProvider/ea69e.java,correct,correct
12731,correct/LdifRouteTest/7f4ed.java,correct,correct
12732,correct/LeNet/a022f.java,correct,correct
12733,correct/LeaderLatch/29018.java,correct,correct
12734,correct/LeafBlockWrapper/2a796.java,correct,correct
12735,correct/LeafQueue/06022.java,correct,correct
12736,correct/LeakCanary/10931.java,correct,correct
12737,correct/LeakTask/66b64.java,correct,overfitting
12738,correct/LeftTupleSetsImpl/4684c.java,correct,correct
12739,correct/LegacyCookieProcessor/30078.java,correct,correct
12740,correct/LegacyDataPersistenceProvider/2c5d5.java,correct,correct
12741,correct/LegacyEditorFragment/3f406.java,correct,correct
12742,correct/LegacyEditorFragment/69482.java,correct,correct
12743,correct/LegacyEditorFragment/cf95c.java,correct,correct
12744,correct/LegacyLifecycleMappingParser/13289.java,correct,correct
12745,correct/LegacyLogs/937a3.java,correct,correct
12746,correct/LegacyRepositorySystem/38e77.java,correct,correct
12747,correct/LegacyRepositorySystem/feea8.java,correct,correct
12748,correct/LegacyRequestMapper/006d1.java,correct,correct
12749,correct/LegacyRequestMapper/02520.java,correct,correct
12750,correct/LegacyRequestMapper/2958c.java,correct,correct
12751,correct/LegacyRequestMapper/30b9e.java,correct,correct
12752,correct/LegacyRequestMapper/3846c.java,correct,correct
12753,correct/LegacyRequestMapper/3d52c.java,correct,correct
12754,correct/LegacyRequestMapper/6f1b1.java,correct,correct
12755,correct/LegacyRequestMapper/73a4b.java,correct,correct
12756,correct/LegacyRequestMapper/770ba.java,correct,correct
12757,correct/LegacyRequestMapper/8aa2c.java,correct,correct
12758,correct/LegacyRequestMapper/d7f9f.java,correct,correct
12759,correct/LegacyRequestMapper/ee645.java,correct,correct
12760,correct/LegacySSTableTest/cf66b.java,correct,correct
12761,correct/LegacySchemaMigrator/29239.java,correct,correct
12762,correct/Legend/7ef82.java,correct,correct
12763,correct/LenetMnistExample/18d36.java,correct,correct
12764,correct/LengthFieldBasedFrameDecoder/942b7.java,correct,correct
12765,correct/LengthFilterFactory/61a6b.java,correct,correct
12766,correct/LengthPrefixedCodec/d4f85.java,correct,correct
12767,correct/LensPositionSelectorsTest/3c136.java,correct,overfitting
12768,correct/LensPositionSelectorsTest/71fdf.java,correct,overfitting
12769,correct/LessThan/52ed5.java,correct,correct
12770,correct/LessThanOrEqual/52ed5.java,correct,correct
12771,correct/LetterTokenizerFactory/61a6b.java,correct,correct
12772,correct/LeveledCompactionStrategy/4d2e5.java,correct,correct
12773,correct/LeveledCompactionStrategyTest/4d2e5.java,correct,correct
12774,correct/LeveledCompactionStrategyTest/732d8.java,correct,correct
12775,correct/LeveledCompactionStrategyTest/9d7fb.java,correct,correct
12776,correct/LeveledManifest/6f4dc.java,correct,correct
12777,correct/LeveledManifest/78446.java,correct,correct
12778,correct/Lever/fbc27.java,correct,correct
12779,correct/Lexer/6ce53.java,correct,correct
12780,correct/Lexer/e72a2.java,correct,overfitting
12781,correct/LexerATNSimulator/83c68.java,correct,correct
12782,correct/LibFFILibraryMessageResolution/6c722.java,correct,correct
12783,correct/LibFFILibraryMessageResolution/c38dd.java,correct,correct
12784,correct/LibrariesUtil/3b30d.java,correct,correct
12785,correct/Library/2fc01.java,correct,correct
12786,correct/Library/3befa.java,correct,correct
12787,correct/Library/8ed1b.java,correct,overfitting
12788,correct/Library/e7738.java,correct,overfitting
12789,correct/LibraryActivity/dc59b.java,correct,correct
12790,correct/LibraryImpl/b4984.java,correct,correct
12791,correct/LibraryLinkImpl/de732.java,correct,correct
12792,correct/LibraryOptionsPanel/50fcd.java,correct,correct
12793,correct/LibraryProjectStructureElement/ff474.java,correct,correct
12794,correct/LibraryReferenceTest/7a7a4.java,correct,correct
12795,correct/LibraryTabActivity/7e485.java,correct,overfitting
12796,correct/LibraryTableEditor/e1b9f.java,correct,correct
12797,correct/LibraryTopLevelActivity/c72f8.java,correct,correct
12798,correct/LibsFragmentCompat/cdae3.java,correct,correct
12799,correct/LibsRecyclerViewAdapter/3cdbe.java,correct,correct
12800,correct/LibsRecyclerViewAdapter/89ccc.java,correct,correct
12801,correct/LibsRecyclerViewAdapter/ad5b7.java,correct,correct
12802,correct/LicenseReport/ae9e9.java,correct,correct
12803,correct/LicensesService/294a9.java,correct,correct
12804,correct/LicensesService/946cb.java,correct,correct
12805,correct/LicensesService/c01e4.java,correct,correct
12806,correct/LifecycleBasePlugin/9fd86.java,correct,correct
12807,correct/LifecycleServiceClientImpl/48ce3.java,correct,correct
12808,correct/LifecycleServiceImpl/cf15c.java,correct,correct
12809,correct/LifecycleWatcherListener/46c18.java,correct,correct
12810,correct/LifecycleWeaveBuilder/2e714.java,correct,correct
12811,correct/LiferayAddonUtil/5b13e.java,correct,correct
12812,correct/LiferayAlbumService/17c5f.java,correct,overfitting
12813,correct/LiferayCIPlugin/ca298.java,correct,correct
12814,correct/LiferayDefaultSelenium/61178.java,correct,correct
12815,correct/LiferayDefaultsPlugin/87135.java,correct,correct
12816,correct/LiferayOSGiDefaultsPlugin/64e40.java,correct,overfitting
12817,correct/LiferayOSGiPlugin/ca80d.java,correct,correct
12818,correct/LiferayPersonService/ea1a7.java,correct,correct
12819,correct/LiferayRepository/b6a20.java,correct,correct
12820,correct/LiferaySeleniumHelper/45150.java,correct,correct
12821,correct/LightAdvHighlightingPerformanceTest/dd168.java,correct,correct
12822,correct/LightCodeInsightTestCase/608de.java,correct,correct
12823,correct/LightElement/cdc33.java,correct,overfitting
12824,correct/LightGrid/ecd11.java,correct,overfitting
12825,correct/LightPlatformCodeInsightFixtureTestCase/1c5b6.java,correct,correct
12826,correct/LightProbeFactory/0b23f.java,correct,overfitting
12827,correct/LightweightMessageFormatter/d3c66.java,correct,correct
12828,correct/Limit/314ce.java,correct,correct
12829,correct/Limit/f666c.java,correct,correct
12830,correct/LimitOrder/7d7ff.java,correct,overfitting
12831,correct/LimitOrder/95acf.java,correct,overfitting
12832,correct/LimitOrder/b8a25.java,correct,correct
12833,correct/LimiterData/9d35c.java,correct,correct
12834,correct/Line/55c91.java,correct,correct
12835,correct/Line/706cd.java,correct,correct
12836,correct/Line/efa4d.java,correct,correct
12837,correct/LineBasedImporter/5123d.java,correct,correct
12838,correct/LineBreakpointFactory/4938e.java,correct,correct
12839,correct/LineChart/4b9af.java,correct,correct
12840,correct/LineChartRenderer/5f595.java,correct,correct
12841,correct/LineChartRenderer/8065d.java,correct,correct
12842,correct/LineChartRenderer/ca256.java,correct,overfitting
12843,correct/LineChartRenderer/df68f.java,correct,correct
12844,correct/LineChartView/52b5b.java,correct,correct
12845,correct/LineComponent/4e3ce.java,correct,correct
12846,correct/LineEndCharacterCheck/22807.java,correct,correct
12847,correct/LineFilter/a863f.java,correct,overfitting
12848,correct/LineGraphSeries/62b21.java,correct,correct
12849,correct/LineLengthCheck/b5a5b.java,correct,correct
12850,correct/LinePoint/1b904.java,correct,correct
12851,correct/LinePredicate/ac1b2.java,correct,correct
12852,correct/LinePredicate/da067.java,correct,correct
12853,correct/LinePredicateTest/ac1b2.java,correct,correct
12854,correct/LinePredicateTest/da067.java,correct,correct
12855,correct/LineSet/8a3f5.java,correct,correct
12856,correct/LineStatusTracker/a8888.java,correct,correct
12857,correct/LineStatusTrackerDrawing/6092d.java,correct,correct
12858,correct/LineStatusTrackerDrawing/a088e.java,correct,correct
12859,correct/LineToProbesMap/4938e.java,correct,correct
12860,correct/LineVertexBuffer/6e433.java,correct,correct
12861,correct/LineWrappingHandler/e39bc.java,correct,correct
12862,correct/LineageMasterClientRestServiceHandler/69ffb.java,correct,overfitting
12863,correct/LineageMasterIntegrationTest/63a36.java,correct,correct
12864,correct/LineageMasterIntegrationTest/83a61.java,correct,correct
